1,Royal Flush  ,A K Q J T,A,K,Q,J,T
2,King-High Straight Flush ,K Q J T 9,K,Q,J,T,9
3,Queen-High Straight Flush ,Q J T 9 8,Q,J,T,9,8
4,Jack-High Straight Flush ,J T 9 8 7,J,T,9,8,7
5,Ten-High Straight Flush ,T 9 8 7 6,T,9,8,7,6
6,Nine-High Straight Flush ,9 8 7 6 5,9,8,7,6,5
7,Eight-High Straight Flush ,8 7 6 5 4,8,7,6,5,4
8,Seven-High Straight Flush ,7 6 5 4 3,7,6,5,4,3
9,Six-High Straight Flush ,6 5 4 3 2,6,5,4,3,2
10,Five-High Straight Flush ,A 5 4 3 2,5,4,3,2,A
11,Four Aces  ,A A A A K,A,A,A,A,K
12,Four Aces  ,A A A A Q,A,A,A,A,Q
13,Four Aces  ,A A A A J,A,A,A,A,J
14,Four Aces  ,A A A A T,A,A,A,A,T
15,Four Aces  ,A A A A 9,A,A,A,A,9
16,Four Aces  ,A A A A 8,A,A,A,A,8
17,Four Aces  ,A A A A 7,A,A,A,A,7
18,Four Aces  ,A A A A 6,A,A,A,A,6
19,Four Aces  ,A A A A 5,A,A,A,A,5
20,Four Aces  ,A A A A 4,A,A,A,A,4
21,Four Aces  ,A A A A 3,A,A,A,A,3
22,Four Aces  ,A A A A 2,A,A,A,A,2
23,Four Kings  ,A K K K K,K,K,K,K,A
24,Four Kings  ,K K K K Q,K,K,K,K,Q
25,Four Kings  ,K K K K J,K,K,K,K,J
26,Four Kings  ,K K K K T,K,K,K,K,T
27,Four Kings  ,K K K K 9,K,K,K,K,9
28,Four Kings  ,K K K K 8,K,K,K,K,8
29,Four Kings  ,K K K K 7,K,K,K,K,7
30,Four Kings  ,K K K K 6,K,K,K,K,6
31,Four Kings  ,K K K K 5,K,K,K,K,5
32,Four Kings  ,K K K K 4,K,K,K,K,4
33,Four Kings  ,K K K K 3,K,K,K,K,3
34,Four Kings  ,K K K K 2,K,K,K,K,2
35,Four Queens  ,A Q Q Q Q,Q,Q,Q,Q,A
36,Four Queens  ,K Q Q Q Q,Q,Q,Q,Q,K
37,Four Queens  ,Q Q Q Q J,Q,Q,Q,Q,J
38,Four Queens  ,Q Q Q Q T,Q,Q,Q,Q,T
39,Four Queens  ,Q Q Q Q 9,Q,Q,Q,Q,9
40,Four Queens  ,Q Q Q Q 8,Q,Q,Q,Q,8
41,Four Queens  ,Q Q Q Q 7,Q,Q,Q,Q,7
42,Four Queens  ,Q Q Q Q 6,Q,Q,Q,Q,6
43,Four Queens  ,Q Q Q Q 5,Q,Q,Q,Q,5
44,Four Queens  ,Q Q Q Q 4,Q,Q,Q,Q,4
45,Four Queens  ,Q Q Q Q 3,Q,Q,Q,Q,3
46,Four Queens  ,Q Q Q Q 2,Q,Q,Q,Q,2
47,Four Jacks  ,A J J J J,J,J,J,J,A
48,Four Jacks  ,K J J J J,J,J,J,J,K
49,Four Jacks  ,Q J J J J,J,J,J,J,Q
50,Four Jacks  ,J J J J T,J,J,J,J,T
51,Four Jacks  ,J J J J 9,J,J,J,J,9
52,Four Jacks  ,J J J J 8,J,J,J,J,8
53,Four Jacks  ,J J J J 7,J,J,J,J,7
54,Four Jacks  ,J J J J 6,J,J,J,J,6
55,Four Jacks  ,J J J J 5,J,J,J,J,5
56,Four Jacks  ,J J J J 4,J,J,J,J,4
57,Four Jacks  ,J J J J 3,J,J,J,J,3
58,Four Jacks  ,J J J J 2,J,J,J,J,2
59,Four Tens  ,A T T T T,T,T,T,T,A
60,Four Tens  ,K T T T T,T,T,T,T,K
61,Four Tens  ,Q T T T T,T,T,T,T,Q
62,Four Tens  ,J T T T T,T,T,T,T,J
63,Four Tens  ,T T T T 9,T,T,T,T,9
64,Four Tens  ,T T T T 8,T,T,T,T,8
65,Four Tens  ,T T T T 7,T,T,T,T,7
66,Four Tens  ,T T T T 6,T,T,T,T,6
67,Four Tens  ,T T T T 5,T,T,T,T,5
68,Four Tens  ,T T T T 4,T,T,T,T,4
69,Four Tens  ,T T T T 3,T,T,T,T,3
70,Four Tens  ,T T T T 2,T,T,T,T,2
71,Four Nines  ,A 9 9 9 9,9,9,9,9,A
72,Four Nines  ,K 9 9 9 9,9,9,9,9,K
73,Four Nines  ,Q 9 9 9 9,9,9,9,9,Q
74,Four Nines  ,J 9 9 9 9,9,9,9,9,J
75,Four Nines  ,T 9 9 9 9,9,9,9,9,T
76,Four Nines  ,9 9 9 9 8,9,9,9,9,8
77,Four Nines  ,9 9 9 9 7,9,9,9,9,7
78,Four Nines  ,9 9 9 9 6,9,9,9,9,6
79,Four Nines  ,9 9 9 9 5,9,9,9,9,5
80,Four Nines  ,9 9 9 9 4,9,9,9,9,4
81,Four Nines  ,9 9 9 9 3,9,9,9,9,3
82,Four Nines  ,9 9 9 9 2,9,9,9,9,2
83,Four Eights  ,A 8 8 8 8,8,8,8,8,A
84,Four Eights  ,K 8 8 8 8,8,8,8,8,K
85,Four Eights  ,Q 8 8 8 8,8,8,8,8,Q
86,Four Eights  ,J 8 8 8 8,8,8,8,8,J
87,Four Eights  ,T 8 8 8 8,8,8,8,8,T
88,Four Eights  ,9 8 8 8 8,8,8,8,8,9
89,Four Eights  ,8 8 8 8 7,8,8,8,8,7
90,Four Eights  ,8 8 8 8 6,8,8,8,8,6
91,Four Eights  ,8 8 8 8 5,8,8,8,8,5
92,Four Eights  ,8 8 8 8 4,8,8,8,8,4
93,Four Eights  ,8 8 8 8 3,8,8,8,8,3
94,Four Eights  ,8 8 8 8 2,8,8,8,8,2
95,Four Sevens  ,A 7 7 7 7,7,7,7,7,A
96,Four Sevens  ,K 7 7 7 7,7,7,7,7,K
97,Four Sevens  ,Q 7 7 7 7,7,7,7,7,Q
98,Four Sevens  ,J 7 7 7 7,7,7,7,7,J
99,Four Sevens  ,T 7 7 7 7,7,7,7,7,T
100,Four Sevens  ,9 7 7 7 7,7,7,7,7,9
101,Four Sevens  ,8 7 7 7 7,7,7,7,7,8
102,Four Sevens  ,7 7 7 7 6,7,7,7,7,6
103,Four Sevens  ,7 7 7 7 5,7,7,7,7,5
104,Four Sevens  ,7 7 7 7 4,7,7,7,7,4
105,Four Sevens  ,7 7 7 7 3,7,7,7,7,3
106,Four Sevens  ,7 7 7 7 2,7,7,7,7,2
107,Four Sixes  ,A 6 6 6 6,6,6,6,6,A
108,Four Sixes  ,K 6 6 6 6,6,6,6,6,K
109,Four Sixes  ,Q 6 6 6 6,6,6,6,6,Q
110,Four Sixes  ,J 6 6 6 6,6,6,6,6,J
111,Four Sixes  ,T 6 6 6 6,6,6,6,6,T
112,Four Sixes  ,9 6 6 6 6,6,6,6,6,9
113,Four Sixes  ,8 6 6 6 6,6,6,6,6,8
114,Four Sixes  ,7 6 6 6 6,6,6,6,6,7
115,Four Sixes  ,6 6 6 6 5,6,6,6,6,5
116,Four Sixes  ,6 6 6 6 4,6,6,6,6,4
117,Four Sixes  ,6 6 6 6 3,6,6,6,6,3
118,Four Sixes  ,6 6 6 6 2,6,6,6,6,2
119,Four Fives  ,A 5 5 5 5,5,5,5,5,A
120,Four Fives  ,K 5 5 5 5,5,5,5,5,K
121,Four Fives  ,Q 5 5 5 5,5,5,5,5,Q
122,Four Fives  ,J 5 5 5 5,5,5,5,5,J
123,Four Fives  ,T 5 5 5 5,5,5,5,5,T
124,Four Fives  ,9 5 5 5 5,5,5,5,5,9
125,Four Fives  ,8 5 5 5 5,5,5,5,5,8
126,Four Fives  ,7 5 5 5 5,5,5,5,5,7
127,Four Fives  ,6 5 5 5 5,5,5,5,5,6
128,Four Fives  ,5 5 5 5 4,5,5,5,5,4
129,Four Fives  ,5 5 5 5 3,5,5,5,5,3
130,Four Fives  ,5 5 5 5 2,5,5,5,5,2
131,Four Fours  ,A 4 4 4 4,4,4,4,4,A
132,Four Fours  ,K 4 4 4 4,4,4,4,4,K
133,Four Fours  ,Q 4 4 4 4,4,4,4,4,Q
134,Four Fours  ,J 4 4 4 4,4,4,4,4,J
135,Four Fours  ,T 4 4 4 4,4,4,4,4,T
136,Four Fours  ,9 4 4 4 4,4,4,4,4,9
137,Four Fours  ,8 4 4 4 4,4,4,4,4,8
138,Four Fours  ,7 4 4 4 4,4,4,4,4,7
139,Four Fours  ,6 4 4 4 4,4,4,4,4,6
140,Four Fours  ,5 4 4 4 4,4,4,4,4,5
141,Four Fours  ,4 4 4 4 3,4,4,4,4,3
142,Four Fours  ,4 4 4 4 2,4,4,4,4,2
143,Four Treys  ,A 3 3 3 3,3,3,3,3,A
144,Four Treys  ,K 3 3 3 3,3,3,3,3,K
145,Four Treys  ,Q 3 3 3 3,3,3,3,3,Q
146,Four Treys  ,J 3 3 3 3,3,3,3,3,J
147,Four Treys  ,T 3 3 3 3,3,3,3,3,T
148,Four Treys  ,9 3 3 3 3,3,3,3,3,9
149,Four Treys  ,8 3 3 3 3,3,3,3,3,8
150,Four Treys  ,7 3 3 3 3,3,3,3,3,7
151,Four Treys  ,6 3 3 3 3,3,3,3,3,6
152,Four Treys  ,5 3 3 3 3,3,3,3,3,5
153,Four Treys  ,4 3 3 3 3,3,3,3,3,4
154,Four Treys  ,3 3 3 3 2,3,3,3,3,2
155,Four Deuces  ,A 2 2 2 2,2,2,2,2,A
156,Four Deuces  ,K 2 2 2 2,2,2,2,2,K
157,Four Deuces  ,Q 2 2 2 2,2,2,2,2,Q
158,Four Deuces  ,J 2 2 2 2,2,2,2,2,J
159,Four Deuces  ,T 2 2 2 2,2,2,2,2,T
160,Four Deuces  ,9 2 2 2 2,2,2,2,2,9
161,Four Deuces  ,8 2 2 2 2,2,2,2,2,8
162,Four Deuces  ,7 2 2 2 2,2,2,2,2,7
163,Four Deuces  ,6 2 2 2 2,2,2,2,2,6
164,Four Deuces  ,5 2 2 2 2,2,2,2,2,5
165,Four Deuces  ,4 2 2 2 2,2,2,2,2,4
166,Four Deuces  ,3 2 2 2 2,2,2,2,2,3
167,Aces Full over ,A A A K K,A,A,A,K,K
168,Aces Full over ,A A A Q Q,A,A,A,Q,Q
169,Aces Full over ,A A A J J,A,A,A,J,J
170,Aces Full over ,A A A T T,A,A,A,T,T
171,Aces Full over ,A A A 9 9,A,A,A,9,9
172,Aces Full over ,A A A 8 8,A,A,A,8,8
173,Aces Full over ,A A A 7 7,A,A,A,7,7
174,Aces Full over ,A A A 6 6,A,A,A,6,6
175,Aces Full over ,A A A 5 5,A,A,A,5,5
176,Aces Full over ,A A A 4 4,A,A,A,4,4
177,Aces Full over ,A A A 3 3,A,A,A,3,3
178,Aces Full over ,A A A 2 2,A,A,A,2,2
179,Kings Full over ,A A K K K,K,K,K,A,A
180,Kings Full over ,K K K Q Q,K,K,K,Q,Q
181,Kings Full over ,K K K J J,K,K,K,J,J
182,Kings Full over ,K K K T T,K,K,K,T,T
183,Kings Full over ,K K K 9 9,K,K,K,9,9
184,Kings Full over ,K K K 8 8,K,K,K,8,8
185,Kings Full over ,K K K 7 7,K,K,K,7,7
186,Kings Full over ,K K K 6 6,K,K,K,6,6
187,Kings Full over ,K K K 5 5,K,K,K,5,5
188,Kings Full over ,K K K 4 4,K,K,K,4,4
189,Kings Full over ,K K K 3 3,K,K,K,3,3
190,Kings Full over ,K K K 2 2,K,K,K,2,2
191,Queens Full over ,A A Q Q Q,Q,Q,Q,A,A
192,Queens Full over ,K K Q Q Q,Q,Q,Q,K,K
193,Queens Full over ,Q Q Q J J,Q,Q,Q,J,J
194,Queens Full over ,Q Q Q T T,Q,Q,Q,T,T
195,Queens Full over ,Q Q Q 9 9,Q,Q,Q,9,9
196,Queens Full over ,Q Q Q 8 8,Q,Q,Q,8,8
197,Queens Full over ,Q Q Q 7 7,Q,Q,Q,7,7
198,Queens Full over ,Q Q Q 6 6,Q,Q,Q,6,6
199,Queens Full over ,Q Q Q 5 5,Q,Q,Q,5,5
200,Queens Full over ,Q Q Q 4 4,Q,Q,Q,4,4
201,Queens Full over ,Q Q Q 3 3,Q,Q,Q,3,3
202,Queens Full over ,Q Q Q 2 2,Q,Q,Q,2,2
203,Jacks Full over ,A A J J J,J,J,J,A,A
204,Jacks Full over ,K K J J J,J,J,J,K,K
205,Jacks Full over ,Q Q J J J,J,J,J,Q,Q
206,Jacks Full over ,J J J T T,J,J,J,T,T
207,Jacks Full over ,J J J 9 9,J,J,J,9,9
208,Jacks Full over ,J J J 8 8,J,J,J,8,8
209,Jacks Full over ,J J J 7 7,J,J,J,7,7
210,Jacks Full over ,J J J 6 6,J,J,J,6,6
211,Jacks Full over ,J J J 5 5,J,J,J,5,5
212,Jacks Full over ,J J J 4 4,J,J,J,4,4
213,Jacks Full over ,J J J 3 3,J,J,J,3,3
214,Jacks Full over ,J J J 2 2,J,J,J,2,2
215,Tens Full over ,A A T T T,T,T,T,A,A
216,Tens Full over ,K K T T T,T,T,T,K,K
217,Tens Full over ,Q Q T T T,T,T,T,Q,Q
218,Tens Full over ,J J T T T,T,T,T,J,J
219,Tens Full over ,T T T 9 9,T,T,T,9,9
220,Tens Full over ,T T T 8 8,T,T,T,8,8
221,Tens Full over ,T T T 7 7,T,T,T,7,7
222,Tens Full over ,T T T 6 6,T,T,T,6,6
223,Tens Full over ,T T T 5 5,T,T,T,5,5
224,Tens Full over ,T T T 4 4,T,T,T,4,4
225,Tens Full over ,T T T 3 3,T,T,T,3,3
226,Tens Full over ,T T T 2 2,T,T,T,2,2
227,Nines Full over ,A A 9 9 9,9,9,9,A,A
228,Nines Full over ,K K 9 9 9,9,9,9,K,K
229,Nines Full over ,Q Q 9 9 9,9,9,9,Q,Q
230,Nines Full over ,J J 9 9 9,9,9,9,J,J
231,Nines Full over ,T T 9 9 9,9,9,9,T,T
232,Nines Full over ,9 9 9 8 8,9,9,9,8,8
233,Nines Full over ,9 9 9 7 7,9,9,9,7,7
234,Nines Full over ,9 9 9 6 6,9,9,9,6,6
235,Nines Full over ,9 9 9 5 5,9,9,9,5,5
236,Nines Full over ,9 9 9 4 4,9,9,9,4,4
237,Nines Full over ,9 9 9 3 3,9,9,9,3,3
238,Nines Full over ,9 9 9 2 2,9,9,9,2,2
239,Eights Full over ,A A 8 8 8,8,8,8,A,A
240,Eights Full over ,K K 8 8 8,8,8,8,K,K
241,Eights Full over ,Q Q 8 8 8,8,8,8,Q,Q
242,Eights Full over ,J J 8 8 8,8,8,8,J,J
243,Eights Full over ,T T 8 8 8,8,8,8,T,T
244,Eights Full over ,9 9 8 8 8,8,8,8,9,9
245,Eights Full over ,8 8 8 7 7,8,8,8,7,7
246,Eights Full over ,8 8 8 6 6,8,8,8,6,6
247,Eights Full over ,8 8 8 5 5,8,8,8,5,5
248,Eights Full over ,8 8 8 4 4,8,8,8,4,4
249,Eights Full over ,8 8 8 3 3,8,8,8,3,3
250,Eights Full over ,8 8 8 2 2,8,8,8,2,2
251,Sevens Full over ,A A 7 7 7,7,7,7,A,A
252,Sevens Full over ,K K 7 7 7,7,7,7,K,K
253,Sevens Full over ,Q Q 7 7 7,7,7,7,Q,Q
254,Sevens Full over ,J J 7 7 7,7,7,7,J,J
255,Sevens Full over ,T T 7 7 7,7,7,7,T,T
256,Sevens Full over ,9 9 7 7 7,7,7,7,9,9
257,Sevens Full over ,8 8 7 7 7,7,7,7,8,8
258,Sevens Full over ,7 7 7 6 6,7,7,7,6,6
259,Sevens Full over ,7 7 7 5 5,7,7,7,5,5
260,Sevens Full over ,7 7 7 4 4,7,7,7,4,4
261,Sevens Full over ,7 7 7 3 3,7,7,7,3,3
262,Sevens Full over ,7 7 7 2 2,7,7,7,2,2
263,Sixes Full over ,A A 6 6 6,6,6,6,A,A
264,Sixes Full over ,K K 6 6 6,6,6,6,K,K
265,Sixes Full over ,Q Q 6 6 6,6,6,6,Q,Q
266,Sixes Full over ,J J 6 6 6,6,6,6,J,J
267,Sixes Full over ,T T 6 6 6,6,6,6,T,T
268,Sixes Full over ,9 9 6 6 6,6,6,6,9,9
269,Sixes Full over ,8 8 6 6 6,6,6,6,8,8
270,Sixes Full over ,7 7 6 6 6,6,6,6,7,7
271,Sixes Full over ,6 6 6 5 5,6,6,6,5,5
272,Sixes Full over ,6 6 6 4 4,6,6,6,4,4
273,Sixes Full over ,6 6 6 3 3,6,6,6,3,3
274,Sixes Full over ,6 6 6 2 2,6,6,6,2,2
275,Fives Full over ,A A 5 5 5,5,5,5,A,A
276,Fives Full over ,K K 5 5 5,5,5,5,K,K
277,Fives Full over ,Q Q 5 5 5,5,5,5,Q,Q
278,Fives Full over ,J J 5 5 5,5,5,5,J,J
279,Fives Full over ,T T 5 5 5,5,5,5,T,T
280,Fives Full over ,9 9 5 5 5,5,5,5,9,9
281,Fives Full over ,8 8 5 5 5,5,5,5,8,8
282,Fives Full over ,7 7 5 5 5,5,5,5,7,7
283,Fives Full over ,6 6 5 5 5,5,5,5,6,6
284,Fives Full over ,5 5 5 4 4,5,5,5,4,4
285,Fives Full over ,5 5 5 3 3,5,5,5,3,3
286,Fives Full over ,5 5 5 2 2,5,5,5,2,2
287,Fours Full over ,A A 4 4 4,4,4,4,A,A
288,Fours Full over ,K K 4 4 4,4,4,4,K,K
289,Fours Full over ,Q Q 4 4 4,4,4,4,Q,Q
290,Fours Full over ,J J 4 4 4,4,4,4,J,J
291,Fours Full over ,T T 4 4 4,4,4,4,T,T
292,Fours Full over ,9 9 4 4 4,4,4,4,9,9
293,Fours Full over ,8 8 4 4 4,4,4,4,8,8
294,Fours Full over ,7 7 4 4 4,4,4,4,7,7
295,Fours Full over ,6 6 4 4 4,4,4,4,6,6
296,Fours Full over ,5 5 4 4 4,4,4,4,5,5
297,Fours Full over ,4 4 4 3 3,4,4,4,3,3
298,Fours Full over ,4 4 4 2 2,4,4,4,2,2
299,Treys Full over ,A A 3 3 3,3,3,3,A,A
300,Treys Full over ,K K 3 3 3,3,3,3,K,K
301,Treys Full over ,Q Q 3 3 3,3,3,3,Q,Q
302,Treys Full over ,J J 3 3 3,3,3,3,J,J
303,Treys Full over ,T T 3 3 3,3,3,3,T,T
304,Treys Full over ,9 9 3 3 3,3,3,3,9,9
305,Treys Full over ,8 8 3 3 3,3,3,3,8,8
306,Treys Full over ,7 7 3 3 3,3,3,3,7,7
307,Treys Full over ,6 6 3 3 3,3,3,3,6,6
308,Treys Full over ,5 5 3 3 3,3,3,3,5,5
309,Treys Full over ,4 4 3 3 3,3,3,3,4,4
310,Treys Full over ,3 3 3 2 2,3,3,3,2,2
311,Deuces Full over ,A A 2 2 2,2,2,2,A,A
312,Deuces Full over ,K K 2 2 2,2,2,2,K,K
313,Deuces Full over ,Q Q 2 2 2,2,2,2,Q,Q
314,Deuces Full over ,J J 2 2 2,2,2,2,J,J
315,Deuces Full over ,T T 2 2 2,2,2,2,T,T
316,Deuces Full over ,9 9 2 2 2,2,2,2,9,9
317,Deuces Full over ,8 8 2 2 2,2,2,2,8,8
318,Deuces Full over ,7 7 2 2 2,2,2,2,7,7
319,Deuces Full over ,6 6 2 2 2,2,2,2,6,6
320,Deuces Full over ,5 5 2 2 2,2,2,2,5,5
321,Deuces Full over ,4 4 2 2 2,2,2,2,4,4
322,Deuces Full over ,3 3 2 2 2,2,2,2,3,3
323,Ace-High Flush  ,A K Q J 9,A,K,Q,J,9
324,Ace-High Flush  ,A K Q J 8,A,K,Q,J,8
325,Ace-High Flush  ,A K Q J 7,A,K,Q,J,7
326,Ace-High Flush  ,A K Q J 6,A,K,Q,J,6
327,Ace-High Flush  ,A K Q J 5,A,K,Q,J,5
328,Ace-High Flush  ,A K Q J 4,A,K,Q,J,4
329,Ace-High Flush  ,A K Q J 3,A,K,Q,J,3
330,Ace-High Flush  ,A K Q J 2,A,K,Q,J,2
331,Ace-High Flush  ,A K Q T 9,A,K,Q,T,9
332,Ace-High Flush  ,A K Q T 8,A,K,Q,T,8
333,Ace-High Flush  ,A K Q T 7,A,K,Q,T,7
334,Ace-High Flush  ,A K Q T 6,A,K,Q,T,6
335,Ace-High Flush  ,A K Q T 5,A,K,Q,T,5
336,Ace-High Flush  ,A K Q T 4,A,K,Q,T,4
337,Ace-High Flush  ,A K Q T 3,A,K,Q,T,3
338,Ace-High Flush  ,A K Q T 2,A,K,Q,T,2
339,Ace-High Flush  ,A K Q 9 8,A,K,Q,9,8
340,Ace-High Flush  ,A K Q 9 7,A,K,Q,9,7
341,Ace-High Flush  ,A K Q 9 6,A,K,Q,9,6
342,Ace-High Flush  ,A K Q 9 5,A,K,Q,9,5
343,Ace-High Flush  ,A K Q 9 4,A,K,Q,9,4
344,Ace-High Flush  ,A K Q 9 3,A,K,Q,9,3
345,Ace-High Flush  ,A K Q 9 2,A,K,Q,9,2
346,Ace-High Flush  ,A K Q 8 7,A,K,Q,8,7
347,Ace-High Flush  ,A K Q 8 6,A,K,Q,8,6
348,Ace-High Flush  ,A K Q 8 5,A,K,Q,8,5
349,Ace-High Flush  ,A K Q 8 4,A,K,Q,8,4
350,Ace-High Flush  ,A K Q 8 3,A,K,Q,8,3
351,Ace-High Flush  ,A K Q 8 2,A,K,Q,8,2
352,Ace-High Flush  ,A K Q 7 6,A,K,Q,7,6
353,Ace-High Flush  ,A K Q 7 5,A,K,Q,7,5
354,Ace-High Flush  ,A K Q 7 4,A,K,Q,7,4
355,Ace-High Flush  ,A K Q 7 3,A,K,Q,7,3
356,Ace-High Flush  ,A K Q 7 2,A,K,Q,7,2
357,Ace-High Flush  ,A K Q 6 5,A,K,Q,6,5
358,Ace-High Flush  ,A K Q 6 4,A,K,Q,6,4
359,Ace-High Flush  ,A K Q 6 3,A,K,Q,6,3
360,Ace-High Flush  ,A K Q 6 2,A,K,Q,6,2
361,Ace-High Flush  ,A K Q 5 4,A,K,Q,5,4
362,Ace-High Flush  ,A K Q 5 3,A,K,Q,5,3
363,Ace-High Flush  ,A K Q 5 2,A,K,Q,5,2
364,Ace-High Flush  ,A K Q 4 3,A,K,Q,4,3
365,Ace-High Flush  ,A K Q 4 2,A,K,Q,4,2
366,Ace-High Flush  ,A K Q 3 2,A,K,Q,3,2
367,Ace-High Flush  ,A K J T 9,A,K,J,T,9
368,Ace-High Flush  ,A K J T 8,A,K,J,T,8
369,Ace-High Flush  ,A K J T 7,A,K,J,T,7
370,Ace-High Flush  ,A K J T 6,A,K,J,T,6
371,Ace-High Flush  ,A K J T 5,A,K,J,T,5
372,Ace-High Flush  ,A K J T 4,A,K,J,T,4
373,Ace-High Flush  ,A K J T 3,A,K,J,T,3
374,Ace-High Flush  ,A K J T 2,A,K,J,T,2
375,Ace-High Flush  ,A K J 9 8,A,K,J,9,8
376,Ace-High Flush  ,A K J 9 7,A,K,J,9,7
377,Ace-High Flush  ,A K J 9 6,A,K,J,9,6
378,Ace-High Flush  ,A K J 9 5,A,K,J,9,5
379,Ace-High Flush  ,A K J 9 4,A,K,J,9,4
380,Ace-High Flush  ,A K J 9 3,A,K,J,9,3
381,Ace-High Flush  ,A K J 9 2,A,K,J,9,2
382,Ace-High Flush  ,A K J 8 7,A,K,J,8,7
383,Ace-High Flush  ,A K J 8 6,A,K,J,8,6
384,Ace-High Flush  ,A K J 8 5,A,K,J,8,5
385,Ace-High Flush  ,A K J 8 4,A,K,J,8,4
386,Ace-High Flush  ,A K J 8 3,A,K,J,8,3
387,Ace-High Flush  ,A K J 8 2,A,K,J,8,2
388,Ace-High Flush  ,A K J 7 6,A,K,J,7,6
389,Ace-High Flush  ,A K J 7 5,A,K,J,7,5
390,Ace-High Flush  ,A K J 7 4,A,K,J,7,4
391,Ace-High Flush  ,A K J 7 3,A,K,J,7,3
392,Ace-High Flush  ,A K J 7 2,A,K,J,7,2
393,Ace-High Flush  ,A K J 6 5,A,K,J,6,5
394,Ace-High Flush  ,A K J 6 4,A,K,J,6,4
395,Ace-High Flush  ,A K J 6 3,A,K,J,6,3
396,Ace-High Flush  ,A K J 6 2,A,K,J,6,2
397,Ace-High Flush  ,A K J 5 4,A,K,J,5,4
398,Ace-High Flush  ,A K J 5 3,A,K,J,5,3
399,Ace-High Flush  ,A K J 5 2,A,K,J,5,2
400,Ace-High Flush  ,A K J 4 3,A,K,J,4,3
401,Ace-High Flush  ,A K J 4 2,A,K,J,4,2
402,Ace-High Flush  ,A K J 3 2,A,K,J,3,2
403,Ace-High Flush  ,A K T 9 8,A,K,T,9,8
404,Ace-High Flush  ,A K T 9 7,A,K,T,9,7
405,Ace-High Flush  ,A K T 9 6,A,K,T,9,6
406,Ace-High Flush  ,A K T 9 5,A,K,T,9,5
407,Ace-High Flush  ,A K T 9 4,A,K,T,9,4
408,Ace-High Flush  ,A K T 9 3,A,K,T,9,3
409,Ace-High Flush  ,A K T 9 2,A,K,T,9,2
410,Ace-High Flush  ,A K T 8 7,A,K,T,8,7
411,Ace-High Flush  ,A K T 8 6,A,K,T,8,6
412,Ace-High Flush  ,A K T 8 5,A,K,T,8,5
413,Ace-High Flush  ,A K T 8 4,A,K,T,8,4
414,Ace-High Flush  ,A K T 8 3,A,K,T,8,3
415,Ace-High Flush  ,A K T 8 2,A,K,T,8,2
416,Ace-High Flush  ,A K T 7 6,A,K,T,7,6
417,Ace-High Flush  ,A K T 7 5,A,K,T,7,5
418,Ace-High Flush  ,A K T 7 4,A,K,T,7,4
419,Ace-High Flush  ,A K T 7 3,A,K,T,7,3
420,Ace-High Flush  ,A K T 7 2,A,K,T,7,2
421,Ace-High Flush  ,A K T 6 5,A,K,T,6,5
422,Ace-High Flush  ,A K T 6 4,A,K,T,6,4
423,Ace-High Flush  ,A K T 6 3,A,K,T,6,3
424,Ace-High Flush  ,A K T 6 2,A,K,T,6,2
425,Ace-High Flush  ,A K T 5 4,A,K,T,5,4
426,Ace-High Flush  ,A K T 5 3,A,K,T,5,3
427,Ace-High Flush  ,A K T 5 2,A,K,T,5,2
428,Ace-High Flush  ,A K T 4 3,A,K,T,4,3
429,Ace-High Flush  ,A K T 4 2,A,K,T,4,2
430,Ace-High Flush  ,A K T 3 2,A,K,T,3,2
431,Ace-High Flush  ,A K 9 8 7,A,K,9,8,7
432,Ace-High Flush  ,A K 9 8 6,A,K,9,8,6
433,Ace-High Flush  ,A K 9 8 5,A,K,9,8,5
434,Ace-High Flush  ,A K 9 8 4,A,K,9,8,4
435,Ace-High Flush  ,A K 9 8 3,A,K,9,8,3
436,Ace-High Flush  ,A K 9 8 2,A,K,9,8,2
437,Ace-High Flush  ,A K 9 7 6,A,K,9,7,6
438,Ace-High Flush  ,A K 9 7 5,A,K,9,7,5
439,Ace-High Flush  ,A K 9 7 4,A,K,9,7,4
440,Ace-High Flush  ,A K 9 7 3,A,K,9,7,3
441,Ace-High Flush  ,A K 9 7 2,A,K,9,7,2
442,Ace-High Flush  ,A K 9 6 5,A,K,9,6,5
443,Ace-High Flush  ,A K 9 6 4,A,K,9,6,4
444,Ace-High Flush  ,A K 9 6 3,A,K,9,6,3
445,Ace-High Flush  ,A K 9 6 2,A,K,9,6,2
446,Ace-High Flush  ,A K 9 5 4,A,K,9,5,4
447,Ace-High Flush  ,A K 9 5 3,A,K,9,5,3
448,Ace-High Flush  ,A K 9 5 2,A,K,9,5,2
449,Ace-High Flush  ,A K 9 4 3,A,K,9,4,3
450,Ace-High Flush  ,A K 9 4 2,A,K,9,4,2
451,Ace-High Flush  ,A K 9 3 2,A,K,9,3,2
452,Ace-High Flush  ,A K 8 7 6,A,K,8,7,6
453,Ace-High Flush  ,A K 8 7 5,A,K,8,7,5
454,Ace-High Flush  ,A K 8 7 4,A,K,8,7,4
455,Ace-High Flush  ,A K 8 7 3,A,K,8,7,3
456,Ace-High Flush  ,A K 8 7 2,A,K,8,7,2
457,Ace-High Flush  ,A K 8 6 5,A,K,8,6,5
458,Ace-High Flush  ,A K 8 6 4,A,K,8,6,4
459,Ace-High Flush  ,A K 8 6 3,A,K,8,6,3
